id,title,overview,genres
161.0,Ocean's Eleven,"Less than 24 hours into his parole, charismatic thief Danny Ocean is already rolling out his next plan: In one night, Danny's hand-picked crew of specialists will attempt to steal more than $150 million from three Las Vegas casinos. But to score the cash, Danny risks his chances of reconciling with ex-wife, Tess.","['Thriller', 'Crime']"
194.0,Amélie,"At a tiny Parisian café, the adorable yet painfully shy Amélie (Audrey Tautou) accidentally discovers a gift for helping others. Soon Amelie is spending her days as a matchmaker, guardian angel, and all-around do-gooder. But when she bumps into a handsome stranger, will she find the courage to become the star of her very own love story?","['Comedy', 'Romance']"
11397.0,Not Another Teen Movie,"On a bet, a gridiron hero at John Hughes High School sets out to turn a bespectacled plain Jane into a beautiful and popular prom queen in this outrageous send-up of the teen movie genre.",['Comedy']
1903.0,Vanilla Sky,"David Aames (Tom Cruise) has it all: wealth, good looks and gorgeous women on his arm. But just as he begins falling for the warmhearted Sofia (Penelope Cruz), his face is horribly disfigured in a car accident. That's just the beginning of his troubles as the lines between illusion and reality, between life and death, are blurred.","['Drama', 'Mystery', 'Romance', 'Science Fiction', 'Thriller']"
9428.0,The Royal Tenenbaums,An estranged family of former child prodigies reunites when their father announces he has a terminal illness.,"['Comedy', 'Drama']"
1649.0,Bill & Ted's Bogus Journey,"Amiable slackers Bill and Ted are once again roped into a fantastical adventure when De Nomolos, a villain from the future, sends evil robot duplicates of the two lads to terminate and replace them. The robot doubles actually succeed in killing Bill and Ted, but the two are determined to escape the afterlife, challenging the Grim Reaper to a series of games in order to return to the land of the living.","['Adventure', 'Comedy', 'Family', 'Fantasy', 'Science Fiction']"
11938.0,Clockwise,An uncompromising British school headmaster finds himself beset by one thing going wrong after another.,['Comedy']
19209.0,White Water Summer,"An experienced guide (Vic) accompanies a city boy (Alan) and his three friends on their first wilderness experience. Hoping to teach the four boys lessons not only about the wilderness, but about themselves, Vic pushes them to the limit. Soon after alienating the boys, Vic finds himself in desperate need of help and must rely on his students in order to survive.","['Family', 'Adventure', 'Drama']"
12589.0,Jimmy Neutron: Boy Genius,"Jimmy Neutron is a boy genius and way ahead of his friends, but when it comes to being cool, he's a little behind. All until one day when his parents, and parents all over Earth are kidnapped by aliens, it's up to him to lead all the children of the world to rescue their parents.","['Action', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Science Fiction']"
11232.0,Kate & Leopold,"When her scientist ex-boyfriend discovers a portal to travel through time -- and brings back a 19th-century nobleman named Leopold to prove it -- a skeptical Kate reluctantly takes responsibility for showing Leopold the 21st century. The more time Kate spends with Leopold, the harder she falls for him. But if he doesn't return to his own time, his absence will forever alter history.","['Comedy', 'Fantasy', 'Romance', 'Science Fiction']"
120.0,The Lord of the Rings: The Fellowship of the Ring,"Young hobbit Frodo Baggins, after inheriting a mysterious ring from his uncle Bilbo, must leave his home in order to keep it from falling into the hands of its evil creator. Along the way, a fellowship is formed to protect the ringbearer and make sure that the ring arrives at its final destination: Mt. Doom, the only place where it can be destroyed.","['Adventure', 'Fantasy', 'Action']"
11086.0,The Majestic,"Set in 1951, a blacklisted Hollywood writer gets into a car accident, loses his memory and settles down in a small town where he is mistaken for a long-lost son.","['Drama', 'Romance']"
453.0,A Beautiful Mind,"At Princeton University, John Nash struggles to make a worthwhile contribution to serve as his legacy to the world of mathematics. He finally makes a revolutionary breakthrough that will eventually earn him the Nobel Prize. After graduate school he turns to teaching, becoming romantically involved with his student Alicia. Meanwhile the government asks his help with breaking Soviet codes, which soon gets him involved in a terrifying conspiracy plot. Nash grows more and more paranoid until a discovery that turns his entire world upside down. Now it is only with Alicia's help that he will be able to recover his mental strength and regain his status as the great mathematician we know him as today..","['Drama', 'Romance']"
8489.0,Ali,"In 1964, a brash new pro boxer, fresh from his olympic gold medal victory, explodes on to the scene; Cassius Clay. Bold and outspoken, he cuts an entirely new image for African Americans in sport with his proud public self confidence and his unapologetic belief that he is the greatest boxer of all time. Yet at the top of his game, both Ali's personal and professional lives face the ultimate test.",['Drama']
855.0,Black Hawk Down,"When U.S. Rangers and an elite Delta Force team attempt to kidnap two underlings of a Somali warlord, their Black Hawk helicopters are shot down, and the Americans suffer heavy casualties, facing intense fighting from the militia on the ground.","['Action', 'History', 'War']"
12660.0,Charlotte Gray,"This is a drama set in Nazi-occupied France at the height of World War II. Charlotte Gray tells the compelling story of a young Scottish woman working with the French Resistance in the hope of rescuing her lover, a missing RAF pilot. Based on the best-selling novel by Sebastian Faulks.","['Drama', 'History', 'Romance', 'War']"
5279.0,Gosford Park,"Multiple storylined drama set in 1932, showing the lives of upstairs guest and downstairs servants at a party in a country house in England.","['Drama', 'Mystery', 'Thriller']"
10950.0,I Am Sam,"Sam has the mental capacity of a 7-year-old. He has a daughter with a homeless woman who abandons them when they leave the hospital, leaving Sam to raise Lucy on his own. But as Lucy grows up, Sam's limitations start to become a problem and the authorities take her away. Sam shames high-priced lawyer Rita into taking his case pro bono and in turn teaches her the value of love and family.",['Drama']
6440.0,The Shipping News,An emotionally-beaten man with his young daughter moves to his ancestral home in Newfoundland to reclaim his life.,"['Drama', 'Romance']"
6312.0,Brotherhood of the Wolf,"In 18th century France, the Chevalier de Fronsac and his native American friend Mani are sent by the King to the Gevaudan province to investigate the killings of hundreds by a mysterious beast.","['Adventure', 'Horror', 'Action', 'History']"
26337.0,China Moon,"Detective Kyle Bodine falls for Rachel Munro who is trapped in a violent marriage. After shooting her husband, Kyle relucantly agrees to help hide the body, but Kyle's partner is showing an unusual flair for finding clues.","['Mystery', 'Thriller']"
10170.0,The Russia House,An expatriate British publisher unexpectedly finds himself working for British intelligence to investigate people in Russia.,"['Drama', 'Action', 'Thriller', 'Romance']"
9610.0,Conan the Destroyer,"Based on a character created by Robert E. Howard, this fast-paced, occasionally humorous sequel to Conan the Barbarian features the hero (Arnold Schwarzenegger) as he is commissioned by the evil queen Taramis (Sarah Douglas) to safely escort a teen princess (Olivia D'Abo) and her powerful bodyguard (Wilt Chamberlain) to a far away castle to retrieve the magic Horn of Dagon. Unknown to Conan, the queen plans to sacrifice the princess when she returns and inherit her kingdom after the bodyguard kills Conan. The queen's plans fail to take into consideration Conan's strength and cunning and the abilities of his sidekicks: the eccentric wizard Akiro (Mako), the wild woman Zula (Grace Jones), and the inept Malak (Tracey Walter). Together the hero and his allies must defeat both mortal and supernatural foes in this voyage to sword-and-sorcery land.","['Adventure', 'Fantasy', 'Action']"
15035.0,Fire and Ice,"In this animated tale, a tiny village is destroyed by a surging glacier, which serves as the deadly domain for the evil Ice Lord, Nekron. The only survivor is a young warrior, Larn, who vows to avenge this act of destruction. The evil continues, however, as Nekron's palace of ice heads straight towards Fire Keep, the great fortress ruled by the good King Jarol. When Jarol's beautiful daughter, Teegra, is abducted by Nekron's sub-human ape-like creatures, Larn begins a daring search for her. What results is a tense battle between good and evil, surrounded by the mystical elements of the ancient past.","['Animation', 'Fantasy', 'Science Fiction']"
4965.0,Impostor,"Gary Sinise plays Spencer Olham, a top-secret government weapons designer who is arrested by a clandestine government organization on suspicion of being a clone created by the hostile alien race wanting to take over Earth.","['Action', 'Science Fiction', 'Thriller']"
11888.0,Snow Dogs,"When a Miami dentist inherits a team of sled dogs, he's got to learn the trade or lose his pack to a crusty mountain man.","['Adventure', 'Comedy', 'Family']"
150.0,48 Hrs.,"A hard-nosed cop reluctantly teams up with a wise-cracking criminal temporarily paroled to him, in order to track down a killer.","['Thriller', 'Action', 'Comedy', 'Crime', 'Drama']"
15050.0,Brainstorm,Two brilliant research scientists have invented a device capable of recording and playing back sensory experiences only to have devastating results when one of them records their own death.,"['Science Fiction', 'Thriller']"
11362.0,The Count of Monte Cristo,"Edmond Dantés's life and plans to marry the beautiful Mercedes are shattered when his best friend, Fernand, deceives him. After spending 13 miserable years in prison, Dantés escapes with the help of a fellow inmate and plots his revenge, cleverly insinuating himself into the French nobility.","['Action', 'Adventure', 'Drama', 'Thriller']"
2637.0,The Mothman Prophecies,Reporter John Klein is plunged into a world of impossible terror and unthinkable chaos when fate draws him to a sleepy West Virginia town whose residents are being visited by a great winged shape that sows hideous nightmares and fevered visions.,"['Drama', 'Horror', 'Mystery']"
10229.0,A Walk to Remember,"When the popular, restless Landon Carter is forced to participate in the school drama production he falls in love with Jamie Sullivan, the daughter of the town's minister. Jamie has a ""to-do"" list for her life and also a very big secret she must keep from Landon.","['Drama', 'Romance']"
9606.0,Metropolis,"Duke Red has overseen the construction of a massive Ziggurat to extend his power across the whole planet. Tima, a robot-girl built in the image of his deceased daughter, is at the core of these plans. However, after escaping the Duke's clutches in a laboratory fire, she meets and befriends Kenichi, a boy who's traveled to Metropolis with his detective uncle in search of a scientist wanted for organ trafficking. Will her relationship with Kenichi, and the realization of the truth of her existence, change her destiny?","['Animation', 'Science Fiction']"
11447.0,The Son's Room,A psychoanalyst and his family go through profound emotional trauma when their son dies in a scuba diving accident.,['Drama']
16550.0,Storytelling,College and high school serve as the backdrop for two stories about dysfunction and personal turmoil.,"['Comedy', 'Drama']"
31674.0,Cousins,"Two couples go to a mutual friends wedding, and end up swapping partners.","['Comedy', 'Romance']"
20009.0,Slackers,"Dave, Sam and Jeff are about to graduate from Holden University with honors in lying, cheating and scheming. The three roommates have proudly scammed their way through the last four years of college and now, during final exams, these big-men-on-campus are about to be busted by the most unlikely dude in school. Self-dubbed Cool Ethan, an ambitious nerd with a bad crush, enters their lives one day and everything begins to unravel.","['Comedy', 'Romance']"
9884.0,Collateral Damage,Firefighter Gordon Brewer is plunged into the complex and dangerous world of international terrorism after he loses his wife and child in a bombing credited to Claudio 'The Wolf' Perrini.,"['Action', 'Thriller', 'Drama']"
11535.0,Rollerball,"From the director of Die Hard comes this high-octane thriller that roars along at a breakneck pace (Los Angeles Times)! Starring Chris Klein (American Pie), Jean Reno (Ronin), LL Cool J (Charlie's Angels) and Rebecca Romijn-Stamos (X-Men), Rollerball goes full-throttle with excitement from its death-defying opening until its explosive end! Jonathan Cross (Klein) is the newest recruit in the most extreme sport of all time where his fast moves and killer looks make him an instant superstar. But Cross life in the fast lane collides with reality when he learns that the league's owner (Reno) is orchestrating serious on-court accidents to boost ratings. Now Cross plans to take down the owner and his ruthless sport before the game puts an end to him!","['Action', 'Science Fiction', 'Thriller']"
11212.0,Baby's Day Out,"Baby Bink couldn't ask for more; he has adoring (if somewhat sickly-sweet) parents, he lives in a huge mansion, and he's just about to appear in the social pages of the paper. Unfortunately, not everyone in the world is as nice as Baby Bink's parents; especially the three enterprising kidnapers who pretend to be photographers from the newspaper. Successfully kidnaping Baby Bink, they have a harder time keeping hold of the rascal, who not only keeps one step ahead of them, but seems to be more than a little bit smarter than the three bumbling criminals.","['Action', 'Adventure', 'Comedy', 'Family']"
11528.0,The Sandlot,"Scotty Smalls moves to a new neighborhood with his mom and stepdad, and wants to learn to play baseball. The neighborhood baseball guru Rodriquez takes Smalls under his wing. They fall into adventures involving baseball, treehouse sleep-ins, the desirous lifeguard at the local pool, the snooty rival ball team, and the travelling fair.","['Comedy', 'Family']"
10592.0,Hart's War,"Fourth-generation Army Col. William McNamara is imprisoned in a brutal German POW camp. Still, as the senior-ranking American officer, he commands his fellow inmates, keeping a sense of honor alive in a place where honor is easy to destroy, all under the dangerous eye of the Luftwafe vetran Col. Wilhelm Visser. Never giving up the fight to win the war, McNamara is silently planning, waiting for his moment to strike back at the enemy. A murder in the camp gives him the chance to set a risky plan in motion. With a court martial to keep Visser and the Germans distracted, McNamara orchestrates a cunning scheme to escape and destroy a nearby munitions plant, enlisting the unwitting help of young Lt. Tommy Hart. Together with his men, McNamara uses a hero's resolve to carry out his mission, ultimately forced to weigh the value of his life against the good of his country.","['Drama', 'War']"
8470.0,John Q,"John Quincy Archibald is a father and husband whose son is diagnosed with an enlarged heart and then finds out he cannot receive a transplant because HMO insurance will not cover it. Therefore, he decides to take a hospital full of patients hostage until the hospital puts his son's name on the donor's list.","['Drama', 'Thriller', 'Crime']"
16690.0,Return to Never Land,"The classic tale of 'Peter Pan' continues in Disney's sequel 'Return to Never Land'. In 1940 on a world besieged by World War II, Wendy, now grown up, has two children, one of them is her daughter, Jane.","['Adventure', 'Fantasy', 'Animation', 'Family']"
39939.0,Super Troopers,"Five bored, occasionally high and always ineffective Vermont state troopers must prove their worth to the governor or lose their jobs. After stumbling on a drug ring, they plan to make a bust, but a rival police force is out to steal the glory.","['Comedy', 'Crime', 'Mystery']"
9272.0,The Good Son,"A young boy stays with his aunt and uncle, and befriends his cousin who's the same age. But his cousin begins showing increasing signs of psychotic behavior.","['Drama', 'Horror', 'Thriller']"
11979.0,Queen of the Damned,"Lestat de Lioncourt is awakened from his slumber. Bored with his existence he has now become this generations new Rock God. While in the course of time, another has arisen, Akasha, the Queen of the Vampires and the Dammed. He want's immortal fame, his fellow vampires want him eternally dead for his betrayal, and the Queen want's him for her King. Who will be the first to reach him? Who shall win?","['Drama', 'Fantasy', 'Horror']"
480.0,Monsoon Wedding,From an exciting Indian wedding comes a relationship from two different times not only showing the modern but also the traditional. Different characters and stories interact with each other in director Mira Nair film where she used an Indian-American production to illustrate these themes modern day Indians are very familiar with.,"['Comedy', 'Drama', 'Romance']"
2752.0,40 Days and 40 Nights,"Matt Sullivan's last big relationship ended in disaster and ever since his heart's been aching and his commitment's been lacking. Then came Lent, that time of year when everybody gives something up. That's when Matt decides to go where no man's gone before and make a vow: No sex. Whatsoever. For 40 straight days. At first he has everything under control. That is until the woman of his dreams, Erica, walks into his life.","['Comedy', 'Romance']"
10590.0,We Were Soldiers,The story of the first major battle of the American phase of the Vietnam War and the soldiers on both sides that fought it.,"['Action', 'History', 'War']"
13225.0,FernGully: The Last Rainforest,"When a sprite named Crysta shrinks a human boy, Zak, down to her size, he vows to help the magical fairy folk stop a greedy logging company from destroying their home, the pristine rainforest known as FernGully. Zak and his new friends fight to defend FernGully from lumberjacks -- and the vengeful spirit they accidentally unleash after chopping down a magic tree.","['Fantasy', 'Animation', 'Science Fiction', 'Family']"
46717.0,Intersection,"During a car accident, Vincent Eastman watches his whole life flash before his eyes, and he doesn't like what he sees. While maintaining the semblance of a marriage with his wife, Sally, Vincent has been carrying on with a mistress, Olivia. She's everything Sally isn't -- warm, passionate, carefree. So why can't he choose between the two, especially when his indecision is taking its toll on his daughter?","['Drama', 'Romance']"
2135.0,The Time Machine,"Hoping to alter the events of the past, a 19th century inventor instead travels 800,000 years into the future, where he finds humankind divided into two warring races.","['Science Fiction', 'Adventure', 'Action']"
29343.0,Humanoids from the Deep,They're not human. But they hunt human women. Not for killing. For mating.,"['Horror', 'Science Fiction']"
14807.0,The Long Good Friday,"In the late 1970s, Cockney crime boss Harold Shand, a gangster trying to become a legitimate property mogul, has big plans to get the American Mafia to bankroll his transformation of a derelict area of London into the possible venue for a future Olympic Games. However, a series of bombings targets his empire on the very weekend the Americans are in town. Shand is convinced there is a traitor in his organization, and sets out to eliminate the rat in typically ruthless fashion.","['Crime', 'Drama', 'Action', 'Thriller']"
24825.0,The Octagon,"Scott James, a veteran martial arts expert, is recruited as the protector of the wealthy and beautiful Justine  after she becomes the target of a ninja clan. When Scott finds out that his ruthless arch-nemesis, McCarn , is involved with the stealthy and dangerous criminals, he is eager to settle old scores. Soon Scott is facing off against McCarn and the entire ninja horde in an effort to take them all down.","['Adventure', 'Action', 'Thriller']"
425.0,Ice Age,"With the impending ice age almost upon them, a mismatched trio of prehistoric critters – Manny the woolly mammoth, Diego the saber-toothed tiger and Sid the giant sloth – find an orphaned infant and decide to return it to its human parents. Along the way, the unlikely allies become friends but, when enemies attack, their quest takes on far nobler aims.","['Animation', 'Comedy', 'Family', 'Adventure']"
1576.0,Resident Evil,"When a virus leaks from a top-secret facility, turning all resident researchers into ravenous zombies and their lab animals into mutated hounds from hell, the government sends in an elite military task force to contain the outbreak. Alice and Rain are charged with leading the mission. But they only have three hours before the pathogen becomes airborne and infects the world.","['Horror', 'Action', 'Science Fiction']"
1391.0,Y Tu Mamá También,"In Mexico, two teenage boys and an attractive older woman embark on a road trip and learn a thing or two about life, friendship, sex, and each other.","['Drama', 'Romance']"
28124.0,Seems Like Old Times,"Writer Nick Gardenia is kidnapped from his California cliffhouse and forced to rob a bank. Now a fugitive, he seeks help from his ex, Glenda. She is a public defender remarried to a prosecutor, and we get a houseful of hijinks.","['Comedy', 'Romance']"
12705.0,Smokey and the Bandit II,"The Bandit goes on another cross-country run, transporting an elephant from Florida to Texas. And, once again, Sheriff Buford T. Justice is on his tail.","['Action', 'Comedy']"
15120.0,Smokey and the Bandit Part 3,"The Enos duo convince Cletus, aka The Bandit, to come out of hiding and help them promote their new restaurant. With a little coaxing, he agrees, producing an almost-creaky Trigger as his mode of transport. But his nemesis, Sheriff Buford T. Justice, is on the hunt, forcing Cletus and Trigger to hit the road. Can they steer clear of the vengeful sheriff?","['Action', 'Comedy', 'Crime']"
73134.0,Tender Cousins,Teenage Julien (Thierry Tevini) loves his teenage cousin Julia (Anja Shute) among flowers in summer of '39 France.,"['Drama', 'Romance']"
36586.0,Blade II,"A rare mutation has occurred within the vampire community - The Reaper. A vampire so consumed with an insatiable bloodlust that they prey on vampires as well as humans, transforming victims who are unlucky enough to survive into Reapers themselves. Blade is asked by the Vampire Nation for his help in preventing a nightmare plague that would wipe out both humans and vampires.","['Fantasy', 'Horror', 'Action', 'Thriller']"
9275.0,Death to Smoochy,"Tells the story of Rainbow Randolph, the corrupt, costumed star of a popular children's TV show, who is fired over a bribery scandal and replaced by squeaky-clean Smoochy, a puffy fuscia rhinoceros. As Smoochy catapults to fame - scoring hit ratings and the affections of a network executive - Randolph makes the unsuspecting rhino the target of his numerous outrageous attempts to exact revenge and reclaim his status as America's sweetheart.","['Comedy', 'Crime', 'Drama', 'Thriller']"
4547.0,Panic Room,"Trapped in their New York brownstone's panic room, a hidden chamber built as a sanctuary in the event of break-ins, newly divorced Meg Altman and her young daughter Sarah play a deadly game of cat-and-mouse with three intruders - Burnham, Raoul and Junior - during a brutal home invasion. But the room itself is the focal point because what the intruders really want is inside it.","['Crime', 'Drama', 'Thriller']"
14635.0,The Rookie,"Jim Morris never made it out of the minor leagues before a shoulder injury ended his pitching career twelve years ago. Now a married-with-children high-school chemistry teacher and baseball coach in Texas, Jim's team makes a deal with him: if they win the district championship, Jim will try out with a major-league organization. The bet proves incentive enough for the team, and they go from worst to first, making it to state for the first time in the history of the school. Jim, forced to live up to his end of the deal, is nearly laughed off the try-out field--until he gets onto the mound, where he confounds the scouts (and himself) by clocking successive 98 mph fastballs, good enough for a minor-league contract with the Tampa Bay Devil Rays. Jim's still got a lot of pitches to throw before he makes it to The Show, but with his big-league dreams revived, there's no telling where he could go.","['Drama', 'Family']"
17990.0,Impromptu,"In 1830s France, pianist/composer Frédéric Chopin is pursued romantically by the determined, individualistic woman who uses the name George Sand.","['Drama', 'Comedy', 'Music', 'Romance']"
11560.0,High Crimes,"High powered lawyer Claire Kubik finds her world turned upside down when her husband, who she thought was Tom Kubik, is arrested and is revealed to be Ron Chapman. Chapman is on trial for a murder of Latin American villagers while he was in the Marines. Claire soon learns that to navigate the military justice system, she'll need help from the somewhat unconventional Charlie Grimes.","['Drama', 'Mystery', 'Thriller', 'Crime']"
11452.0,National Lampoon’s Van Wilder,"Van Wilder has been attending college for far too many years and is scared to graduate, but Van’s father eventually realizes what is going on. When he stops paying his son's tuition fees, Van must come up with the money if he wants to stay in college, so he and his friends come up with a great fund-raising idea – throwing parties. However, when the college magazine finds out and reporter, Gwen is sent to do a story on Van Wilder, things get a little complicated.","['Comedy', 'Romance']"
25501.0,"After Dark, My Sweet","The intriguing relationship between three desperados, who try to kidnap a wealthy child in hope of turning their lives around.","['Crime', 'Drama', 'Mystery']"
1537.0,Changing Lanes,"A rush-hour fender-bender on New York City's crowded FDR Drive, under most circumstances, wouldn't set off a chain reaction that could decimate two people's lives. But on this day, at this time, a minor collision will turn two complete strangers into vicious adversaries. Their means of destroying each other might be different, but their goals, ultimately, will be the same: Each will systematically try to dismantle the other's life in a reckless effort to reclaim something he has lost.","['Action', 'Adventure', 'Crime', 'Thriller']"
12149.0,Frailty,"A man confesses to an FBI agent his family's story of how his religious fanatic father's visions lead to a series of murders to destroy supposed ""demons.""","['Drama', 'Thriller', 'Crime']"
11812.0,The Sweetest Thing,"Christina's love life is stuck in neutral. After years of avoiding the hazards of a meaningful relationship, one night while club-hopping with her girlfriends, she meets Peter, her perfect match. Fed up with playing games, she finally gets the courage to let her guard down and follow her heart, only to discover that Peter has suddenly left town. Accompanied by Courtney, she sets out to capture the one that got away.","['Romance', 'Comedy']"
35080.0,The Cat's Meow,Semi-true story of the Hollywood murder that occurred at a star-studded gathering aboard William Randolph Hearst's yacht in 1924.,"['Drama', 'Mystery', 'Thriller']"
441.0,Human Nature,"A philosophical burlesque, Human Nature follows the ups and downs of an obsessive scientist, a female naturalist, and the man they discover, born and raised in the wild. As scientist Nathan trains the wild man, Puff, in the ways of the world - starting with table manners - Nathan's lover Lila fights to preserve the man's simian past, which represents a freedom enviable to most.","['Drama', 'Comedy']"
2565.0,Joe Versus the Volcano,"Hypochondriac Joe Banks finds out he has six months to live, quits his dead end job, musters the courage to ask his female co-worker out on a date, and is then hired to jump into a volcano by a mysterious visitor.","['Fantasy', 'Comedy', 'Science Fiction', 'Romance']"
21970.0,The Watcher in the Woods,"No sooner does an all-American family takes possession of a baronial English manor when all manner of peculiar things occurring, including signs that point to the disappearance of a young girl during a solar eclipse decades before. Bette Davis headlines and Lynn-Holly Johnson co-stars in this suspenseful take on haunted houses.","['Fantasy', 'Horror', 'Science Fiction', 'Thriller']"
11892.0,Murder by Numbers,"Tenacious homicide detective Cassie Mayweather and her still-green partner are working a murder case, attempting to profile two malevolently brilliant young men: cold, calculating killers whose dark secrets might explain their crimes.","['Crime', 'Drama', 'Thriller']"
9334.0,The Scorpion King,"In ancient Egypt, peasant Mathayus is hired to exact revenge on the powerful Memnon and the sorceress Cassandra, who are ready to overtake Balthazar's village. Amid betrayals, thieves, abductions and more, Mathayus strives to bring justice to his complicated world.","['Action', 'Fantasy', 'Adventure']"
10491.0,Enigma,"A romantic thriller based around the World War 2 project to crack the codes behind the Enigma machine, used by the Germans to encrypt messages sent to their submarines.","['Mystery', 'Drama', 'Thriller', 'Romance', 'War']"
11470.0,Jason X,"In the year 2455, Old Earth is now a contaminated planet abandoned for centuries -- a brown world of violent storms, toxic landmasses and poisonous seas. Yet humans have returned to the deadly place that they once fled, not to live, but to research the ancient, rusting artifacts of the long-gone civilizations. But it's not the harmful environment that could prove fatal to the intrepid, young explorers who have just landed on Old Earth. For them, it's Friday the 13th, and Jason lives!","['Horror', 'Science Fiction']"
11468.0,Salton Sea,"After the murder of his beloved wife, a man in search of redemption is set adrift in a world where nothing is as it seems. On his journey, he befriends slacker Jimmy ""The Finn"", becomes involved in rescuing his neighbor Colette from her own demons, and gets entangled in a web of deceit full of unexpected twists and turns.","['Crime', 'Drama', 'Mystery', 'Thriller']"
28384.0,Husbands and Wives,"When Jack and Sally announce that they're splitting up, this comes as a shock to their best friends Gabe and Judy. Maybe mostly because they also are drifting apart and are now being made aware of it. So while Jack and Sally try to go on and meet new people, the marriage of Gabe and Judy gets more and more strained, and they begin to find themselves being attracted to other people.","['Romance', 'Comedy', 'Drama']"
5203.0,Wild Orchid,A woman lawyer becomes mesmerized by a self-made millionaire during an encounter in Rio setting off a series of erotic encounters.,"['Drama', 'Romance']"
9689.0,Hollywood Ending,"Woody Allen stars as Val Waxman, a two-time Oscar winner turned washed-up, neurotic director in desperate need of a comeback. When it comes, Waxman finds himself backed into a corner: Work for his ex-wife Ellie or forfeit his last shot. Is Val blinded by love when he opts for the reconnect? Is love blind when it comes to Ellie's staunch support? Literally and figuratively, the proof is the picture.","['Comedy', 'Drama']"
557.0,Spider-Man,"After being bitten by a genetically altered spider, nerdy high school student Peter Parker is endowed with amazing powers.","['Fantasy', 'Action']"
24767.0,Iron Will,"When Will Stoneman's father dies, he is left alone to take care of his mother and their land. Needing money to maintain it, he decides to join a cross country dogsled race. This race will require days of racing for long hours, through harsh weather and terrain. This young man will need a lot of courage and a strong will to complete this race.","['Adventure', 'Drama', 'Family']"
12227.0,White Fang,Jack London's classic adventure story about the friendship developed between a Yukon gold hunter and the mixed dog-wolf he rescues from the hands of a man who mistreats him.,"['Action', 'Adventure', 'Drama', 'Family']"
10985.0,The New Guy,"Nerdy high school senior Dizzy Harrison has finally gotten lucky -- after purposely getting expelled, he takes lessons in 'badass cool' from a convict and enrolls at a new school. But can he keep up the ruse?","['Comedy', 'Family']"
2251.0,Unfaithful,"Connie is a wife and mother whose 11-year marriage to Edward has lost its sexual spark. When Connie literally runs into handsome book collector Paul, he sweeps her into an all-consuming affair. But Edward soon becomes suspicious and decides to confront the other man.","['Thriller', 'Drama']"
245.0,About a Boy,"Will Freeman is a hip Londoner who one day realizes that his friends are all involved with the responsibilities of married life and that leaves him alone in the cold. Passing himself off as a single father, he starts to meet a string of single mums, confident in his ability to leave them behind when they start to ask for a commitment. But Will's hope of a continued bachelorhood is interrupted when he meets 12-year old Marcus, in many ways his complete opposite.","['Drama', 'Comedy', 'Romance']"
1894.0,Star Wars: Episode II - Attack of the Clones,"Ten years after the invasion of Naboo, the galaxy is on the brink of civil war. Under the leadership of a renegade Jedi named Count Dooku, thousands of solar systems threaten to break away from the Galactic Republic. When an assassination attempt is made on Senator Padmé Amidala, the former Queen of Naboo, twenty-year-old Jedi apprentice Anakin Skywalker is assigned to protect her. In the course of his mission, Anakin discovers his love for Padmé as well as his own darker side. Soon, Anakin, Padmé, and Obi-Wan Kenobi are drawn into the heart of the Separatist movement and the beginning of the Clone Wars.","['Adventure', 'Action', 'Science Fiction']"
4012.0,The Believer,The movie tells the story of a young Jewish man who becomes fiercely anti-Semitic.,['Drama']
9026.0,The Importance of Being Earnest,"Two young gentlemen living in 1890s England use the same pseudonym (""Ernest"") on the sly, which is fine until they both fall in love with women using that name, which leads to a comedy of mistaken identities...","['Comedy', 'Drama', 'History', 'Romance']"
9023.0,Spirit: Stallion of the Cimarron,"As a wild stallion travels across the frontiers of the Old West, he befriends a young human and finds true love with a mare.","['Western', 'Animation', 'Adventure', 'Comedy', 'Family']"
17734.0,Thirteen Conversations About One Thing,"The lives of a lawyer, an actuary, a housecleaner, a professor, and the people around them intersect as they ponder order and happiness in the face of life's cold unpredictability.",['Drama']
4614.0,The Sum of All Fears,"When the president of Russia suddenly dies, a man whose politics are virtually unknown succeeds him. The change in political leaders sparks paranoia among American CIA officials, so CIA director Bill Cabot recruits a young analyst to supply insight and advice on the situation. Then the unthinkable happens: a nuclear bomb explodes in a U.S. city, and America is quick to blame the Russians.","['Thriller', 'Action', 'Drama']"
2501.0,The Bourne Identity,"Wounded to the brink of death and suffering from amnesia, Jason Bourne is rescued at sea by a fisherman. With nothing to go on but a Swiss bank account number, he starts to reconstruct his life, but finds that many people he encounters want him dead. However, Bourne realizes that he has the combat and mental skills of a world-class spy – but who does he work for?","['Action', 'Drama', 'Mystery', 'Thriller']"
9637.0,Scooby-Doo,"The Mystery Inc. gang have gone their separate ways and have been apart for two years, until they each receive an invitation to Spooky Island. Not knowing that the others have also been invited, they show up and discover an amusement park that affects young visitors in very strange ways.","['Mystery', 'Adventure', 'Comedy']"
12100.0,Windtalkers,"Joe Enders is a gung-ho Marine assigned to protect a ""windtalker"" - one of several Navajo Indians who were used to relay messages during World War II because their spoken language was indecipherable to Japanese code breakers.","['Drama', 'Action', 'History', 'War']"
10169.0,Men at Work,"Two garbage men find the body of a city councilman in a trash can on their route. With help from a supervisor, the duo must solve the case and find the man's killer while hiding the body from the cops.","['Comedy', 'Crime']"
